customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,income_group,age_group,age_sort
26,24000.0,RENT,0.0,Venture,Grade A,5000.0,8.9,6,N,2,NO DEFAULT,20k to 40k,26-35,2
24,24000.0,RENT,4.0,Debt Consolidation,Grade A,5000.0,7.51,4,N,2,NO DEFAULT,20k to 40k,18-25,1
23,24000.0,RENT,4.0,Personal,Grade A,5000.0,6.62,3,N,4,NO DEFAULT,20k to 40k,18-25,1
22,24000.0,RENT,4.0,Education,Grade C,5000.0,16.49,2,N,4,NO DEFAULT,20k to 40k,18-25,1
23,54000.0,MORTGAGE,3.0,Medical,Grade B,7500.0,11.03,3,Y,3,DEFAULT,40k to 60k,18-25,1
23,60000.0,MORTGAGE,0.0,Debt Consolidation,Grade A,7500.0,8.0,3,N,2,NO DEFAULT,40k to 60k,18-25,1
21,24000.0,RENT,5.0,Education,Grade A,5000.0,10.99,1,N,4,NO DEFAULT,20k to 40k,18-25,1
21,24000.0,RENT,3.0,Home Improvement,Grade C,5000.0,10.99,1,Y,2,DEFAULT,20k to 40k,18-25,1
23,60000.0,MORTGAGE,1.0,Personal,Grade A,9900.0,9.76,3,N,3,NO DEFAULT,40k to 60k,18-25,1
22,60000.0,MORTGAGE,1.0,Education,Grade B,7500.0,11.66,2,N,2,NO DEFAULT,40k to 60k,18-25,1
23,60000.0,MORTGAGE,7.0,Debt Consolidation,Grade A,6000.0,9.45,3,N,2,NO DEFAULT,40k to 60k,18-25,1
25,24000.0,RENT,3.0,Education,Grade A,5000.0,6.92,5,N,4,NO DEFAULT,20k to 40k,18-25,1
22,60000.0,MORTGAGE,1.0,Education,Grade A,17000.0,9.45,7,N,4,NO DEFAULT,40k to 60k,18-25,1
26,60000.0,MORTGAGE,0.0,Personal,Grade A,9800.0,7.75,6,N,3,NO DEFAULT,40k to 60k,26-35,2
22,60000.0,MORTGAGE,6.0,Medical,Grade A,8000.0,8.07,2,N,4,NO DEFAULT,40k to 60k,18-25,1
21,24000.0,RENT,2.0,Medical,Grade B,5000.0,12.98,1,N,2,NO DEFAULT,20k to 40k,18-25,1
25,24000.0,RENT,2.0,Debt Consolidation,Grade B,5000.0,12.61,5,N,3,NO DEFAULT,20k to 40k,18-25,1
23,24000.0,RENT,5.0,Personal,Grade A,5000.0,10.75,3,N,3,NO DEFAULT,20k to 40k,18-25,1
23,24000.0,RENT,4.0,Debt Consolidation,Grade A,5000.0,10.62,3,N,4,NO DEFAULT,20k to 40k,18-25,1
23,24000.0,RENT,1.0,Venture,Grade A,5000.0,11.48,3,N,4,NO DEFAULT,20k to 40k,18-25,1
22,24000.0,RENT,2.0,Personal,Grade A,5000.0,8.94,2,N,3,NO DEFAULT,20k to 40k,18-25,1
22,24044.0,RENT,2.0,Personal,Grade A,5000.0,8.9,2,N,3,NO DEFAULT,20k to 40k,18-25,1
24,60204.0,MORTGAGE,8.0,Personal,Grade A,10000.0,7.49,4,N,4,NO DEFAULT,60k to 80k,18-25,1
21,24996.0,RENT,0.0,Debt Consolidation,Grade C,5000.0,10.99,1,N,3,DEFAULT,20k to 40k,18-25,1
21,24996.0,RENT,2.0,Education,Grade D,5000.0,16.45,1,N,4,DEFAULT,20k to 40k,18-25,1
22,24996.0,RENT,3.0,Medical,Grade C,5000.0,10.99,2,Y,3,DEFAULT,20k to 40k,18-25,1
21,24996.0,RENT,1.0,Debt Consolidation,Grade B,5000.0,10.99,1,Y,3,NO DEFAULT,20k to 40k,18-25,1
26,25000.0,RENT,2.0,Medical,Grade A,5000.0,12.69,6,N,3,NO DEFAULT,20k to 40k,26-35,2
22,60400.0,MORTGAGE,0.0,Education,Grade A,24000.0,6.54,7,N,3,NO DEFAULT,60k to 80k,18-25,1
24,60400.0,OWN,5.0,Venture,Grade A,5500.0,8.0,4,N,2,NO DEFAULT,60k to 80k,18-25,1
24,54417.0,MORTGAGE,1.0,Medical,Grade B,9525.0,11.66,4,Y,3,DEFAULT,40k to 60k,18-25,1
23,25000.0,RENT,1.0,Education,Grade A,5000.0,10.99,3,N,4,NO DEFAULT,20k to 40k,18-25,1
24,25000.0,RENT,5.0,Venture,Grade A,5000.0,10.99,4,N,4,NO DEFAULT,20k to 40k,18-25,1
25,60500.0,OWN,6.0,Personal,Grade A,17000.0,12.42,7,N,2,NO DEFAULT,60k to 80k,18-25,1
23,60500.0,MORTGAGE,4.0,Education,Grade B,5000.0,14.27,3,Y,3,NO DEFAULT,60k to 80k,18-25,1
23,25000.0,RENT,0.0,Debt Consolidation,Grade A,5000.0,6.91,3,N,3,NO DEFAULT,20k to 40k,18-25,1
24,54500.0,MORTGAGE,7.0,Medical,Grade C,8000.0,17.49,4,N,4,DEFAULT,40k to 60k,18-25,1
24,25000.0,RENT,3.0,Venture,Grade A,5000.0,7.14,4,N,2,NO DEFAULT,20k to 40k,18-25,1
22,60500.0,MORTGAGE,6.0,Education,Grade A,12000.0,8.94,7,N,3,NO DEFAULT,60k to 80k,18-25,1
23,25000.0,RENT,8.0,Education,Grade A,5000.0,10.62,3,N,3,NO DEFAULT,20k to 40k,18-25,1
24,60500.0,MORTGAGE,8.0,Education,Grade A,6000.0,7.68,4,N,4,NO DEFAULT,60k to 80k,18-25,1
24,25000.0,RENT,2.0,Debt Consolidation,Grade A,5000.0,8.94,4,N,2,DEFAULT,20k to 40k,18-25,1
22,60612.0,MORTGAGE,2.0,Medical,Grade B,18000.0,13.72,7,Y,3,NO DEFAULT,60k to 80k,18-25,1
22,60612.0,MORTGAGE,6.0,Personal,Grade A,5300.0,10.99,2,N,4,NO DEFAULT,60k to 80k,18-25,1
21,25000.0,RENT,0.0,Debt Consolidation,Grade C,5000.0,12.86,1,Y,2,DEFAULT,20k to 40k,18-25,1
25,60626.0,MORTGAGE,4.0,Debt Consolidation,Grade A,2500.0,6.92,5,N,3,NO DEFAULT,60k to 80k,18-25,1
22,60635.0,MORTGAGE,5.0,Education,Grade B,6800.0,13.49,2,Y,2,NO DEFAULT,60k to 80k,18-25,1
23,60785.0,MORTGAGE,7.0,Debt Consolidation,Grade B,10625.0,13.99,7,N,2,NO DEFAULT,60k to 80k,18-25,1
22,26000.0,RENT,6.0,Personal,Grade A,5000.0,11.99,2,N,2,NO DEFAULT,20k to 40k,18-25,1
26,60996.0,MORTGAGE,2.0,Personal,Grade A,12000.0,12.21,7,N,4,NO DEFAULT,60k to 80k,26-35,2
24,26400.0,RENT,5.0,Medical,Grade A,5000.0,7.9,4,N,4,NO DEFAULT,20k to 40k,18-25,1
21,26400.0,RENT,2.0,Education,Grade B,5000.0,13.49,1,Y,2,NO DEFAULT,20k to 40k,18-25,1
25,61000.0,OWN,2.0,Education,Grade B,15000.0,14.65,7,Y,3,NO DEFAULT,60k to 80k,18-25,1
23,26400.0,RENT,3.0,Education,Grade C,5000.0,15.99,3,N,3,NO DEFAULT,20k to 40k,18-25,1
22,61000.0,MORTGAGE,6.0,Medical,Grade B,12000.0,13.49,7,N,2,NO DEFAULT,60k to 80k,18-25,1
21,27000.0,RENT,5.0,Venture,Grade A,5000.0,5.42,1,N,3,NO DEFAULT,20k to 40k,18-25,1
25,55000.0,MORTGAGE,4.0,Medical,Grade C,9000.0,16.77,5,Y,2,DEFAULT,40k to 60k,18-25,1
23,61000.0,OWN,1.0,Personal,Grade A,12000.0,11.71,7,N,2,NO DEFAULT,60k to 80k,18-25,1
23,27000.0,RENT,2.0,Medical,Grade D,5000.0,16.77,3,Y,2,DEFAULT,20k to 40k,18-25,1
22,61000.0,MORTGAGE,6.0,Education,Grade A,2100.0,6.62,2,N,3,NO DEFAULT,60k to 80k,18-25,1
24,55000.0,MORTGAGE,8.0,Education,Grade A,6000.0,11.99,4,N,2,DEFAULT,40k to 60k,18-25,1
21,61000.0,MORTGAGE,6.0,Personal,Grade B,6000.0,10.99,1,N,3,NO DEFAULT,60k to 80k,18-25,1
22,27000.0,RENT,0.0,Venture,Grade C,5000.0,10.99,2,Y,2,DEFAULT,20k to 40k,18-25,1
22,27000.0,RENT,6.0,Debt Consolidation,Grade A,5000.0,9.32,2,N,2,NO DEFAULT,20k to 40k,18-25,1
22,27000.0,RENT,1.0,Venture,Grade A,5000.0,10.08,2,N,2,NO DEFAULT,20k to 40k,18-25,1
25,27096.0,RENT,7.0,Debt Consolidation,Grade A,5000.0,7.9,5,N,2,DEFAULT,20k to 40k,18-25,1
21,27200.0,RENT,0.0,Medical,Grade B,5000.0,10.99,1,N,3,NO DEFAULT,20k to 40k,18-25,1
22,61000.0,MORTGAGE,1.0,Debt Consolidation,Grade A,8000.0,11.49,2,N,2,NO DEFAULT,60k to 80k,18-25,1
23,61000.0,MORTGAGE,2.0,Venture,Grade D,18400.0,19.29,7,N,2,NO DEFAULT,60k to 80k,18-25,1
26,61000.0,MORTGAGE,10.0,Personal,Grade A,12000.0,10.99,7,N,3,NO DEFAULT,60k to 80k,26-35,2
22,61000.0,MORTGAGE,6.0,Education,Grade A,12000.0,7.49,7,N,2,NO DEFAULT,60k to 80k,18-25,1
26,61000.0,MORTGAGE,4.0,Personal,Grade A,8000.0,7.49,6,N,2,NO DEFAULT,60k to 80k,26-35,2
22,27264.0,RENT,4.0,Education,Grade B,5000.0,13.11,2,Y,3,NO DEFAULT,20k to 40k,18-25,1
24,61000.0,MORTGAGE,7.0,Personal,Grade C,3000.0,15.62,4,N,3,NO DEFAULT,60k to 80k,18-25,1
23,61000.0,MORTGAGE,4.0,Personal,Grade A,10000.0,6.99,3,N,2,NO DEFAULT,60k to 80k,18-25,1
22,27360.0,RENT,5.0,Education,Grade A,5000.0,7.51,2,N,2,NO DEFAULT,20k to 40k,18-25,1
24,27500.0,RENT,0.0,Personal,Grade D,5000.0,15.07,4,Y,4,DEFAULT,20k to 40k,18-25,1
26,61000.0,MORTGAGE,10.0,Personal,Grade A,4200.0,7.29,6,N,4,NO DEFAULT,60k to 80k,26-35,2
22,61000.0,MORTGAGE,6.0,Debt Consolidation,Grade A,12000.0,7.29,7,N,3,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,RENT,6.0,Personal,Grade A,8000.0,5.42,2,N,3,NO DEFAULT,60k to 80k,18-25,1
24,61000.0,MORTGAGE,4.0,Personal,Grade C,10000.0,15.65,4,N,3,NO DEFAULT,60k to 80k,18-25,1
25,61000.0,MORTGAGE,4.0,Education,Grade A,7000.0,5.79,5,N,4,NO DEFAULT,60k to 80k,18-25,1
22,61000.0,MORTGAGE,1.0,Medical,Grade A,8000.0,5.79,2,N,4,NO DEFAULT,60k to 80k,18-25,1
26,62000.0,RENT,7.0,Personal,Grade B,8000.0,12.99,6,N,4,NO DEFAULT,60k to 80k,26-35,2
26,61000.0,MORTGAGE,8.0,Medical,Grade A,21000.0,10.99,7,N,2,NO DEFAULT,60k to 80k,26-35,2
26,55000.0,MORTGAGE,4.0,Debt Consolidation,Grade A,10000.0,7.51,6,N,3,DEFAULT,40k to 60k,26-35,2
22,61000.0,MORTGAGE,2.0,Medical,Grade A,18200.0,7.51,7,N,4,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,RENT,2.0,Education,Grade B,8000.0,12.68,2,Y,4,NO DEFAULT,60k to 80k,18-25,1
23,55000.0,MORTGAGE,6.0,Debt Consolidation,Grade C,10000.0,15.33,3,N,2,DEFAULT,40k to 60k,18-25,1
25,61000.0,MORTGAGE,9.0,Home Improvement,Grade A,15000.0,9.88,7,N,2,NO DEFAULT,60k to 80k,18-25,1
24,55000.0,MORTGAGE,4.0,Home Improvement,Grade A,7000.0,7.14,4,N,3,DEFAULT,40k to 60k,18-25,1
26,61000.0,MORTGAGE,3.0,Personal,Grade A,7500.0,10.25,6,N,4,NO DEFAULT,60k to 80k,26-35,2
24,62000.0,RENT,3.0,Venture,Grade A,8000.0,11.14,4,N,4,NO DEFAULT,60k to 80k,18-25,1
22,61000.0,MORTGAGE,1.0,Debt Consolidation,Grade B,21000.0,14.26,7,Y,4,NO DEFAULT,60k to 80k,18-25,1
24,56400.0,RENT,4.0,Medical,Grade C,8000.0,14.96,4,Y,2,DEFAULT,40k to 60k,18-25,1
26,61000.0,MORTGAGE,5.0,Venture,Grade A,19200.0,11.48,7,N,3,NO DEFAULT,60k to 80k,26-35,2
26,63000.0,RENT,2.0,Venture,Grade A,8000.0,12.53,6,N,2,NO DEFAULT,60k to 80k,26-35,2
25,63900.0,RENT,1.0,Venture,Grade A,8000.0,6.03,5,N,2,NO DEFAULT,60k to 80k,18-25,1
24,64000.0,RENT,8.0,Home Improvement,Grade A,8000.0,7.9,4,N,2,NO DEFAULT,60k to 80k,18-25,1
24,61080.0,MORTGAGE,8.0,Venture,Grade A,25000.0,10.59,7,N,3,NO DEFAULT,60k to 80k,18-25,1
23,64000.0,RENT,5.0,Venture,Grade A,8000.0,10.0,3,N,2,NO DEFAULT,60k to 80k,18-25,1
24,61147.0,MORTGAGE,5.0,Medical,Grade A,17000.0,6.03,7,N,4,NO DEFAULT,60k to 80k,18-25,1
23,65000.0,RENT,2.0,Education,Grade A,8000.0,6.62,3,N,4,NO DEFAULT,60k to 80k,18-25,1
24,61193.0,MORTGAGE,5.0,Education,Grade A,6400.0,8.59,4,N,3,NO DEFAULT,60k to 80k,18-25,1
24,65000.0,RENT,3.0,Education,Grade A,8000.0,12.69,4,N,3,NO DEFAULT,60k to 80k,18-25,1
22,65000.0,RENT,0.0,Venture,Grade A,8000.0,10.59,2,N,2,NO DEFAULT,60k to 80k,18-25,1
26,65000.0,RENT,4.0,Personal,Grade A,8000.0,6.92,6,N,4,NO DEFAULT,60k to 80k,26-35,2
23,61200.0,MORTGAGE,2.0,Venture,Grade A,9000.0,10.99,3,N,2,NO DEFAULT,60k to 80k,18-25,1
24,65000.0,RENT,5.0,Personal,Grade A,8000.0,9.63,4,N,3,NO DEFAULT,60k to 80k,18-25,1
25,61200.0,MORTGAGE,1.0,Personal,Grade A,5650.0,7.66,5,N,4,NO DEFAULT,60k to 80k,18-25,1
25,61200.0,MORTGAGE,10.0,Medical,Grade A,5200.0,5.42,5,N,4,NO DEFAULT,60k to 80k,18-25,1
22,65000.0,RENT,7.0,Education,Grade A,8000.0,6.54,2,N,4,NO DEFAULT,60k to 80k,18-25,1
23,61200.0,MORTGAGE,2.0,Debt Consolidation,Grade A,10000.0,7.88,3,N,3,NO DEFAULT,60k to 80k,18-25,1
23,55200.0,MORTGAGE,1.0,Personal,Grade D,15250.0,15.68,7,N,2,DEFAULT,40k to 60k,18-25,1
24,55200.0,MORTGAGE,0.0,Medical,Grade C,6000.0,14.42,4,Y,2,DEFAULT,40k to 60k,18-25,1
26,61200.0,OWN,4.0,Home Improvement,Grade B,1500.0,12.84,6,Y,2,NO DEFAULT,60k to 80k,26-35,2
24,61200.0,MORTGAGE,5.0,Education,Grade A,5100.0,10.51,4,N,2,NO DEFAULT,60k to 80k,18-25,1
22,55200.0,MORTGAGE,6.0,Home Improvement,Grade A,7200.0,10.99,2,N,4,DEFAULT,40k to 60k,18-25,1
24,55200.0,MORTGAGE,8.0,Education,Grade B,9600.0,10.78,4,N,4,DEFAULT,40k to 60k,18-25,1
23,65000.0,RENT,2.0,Debt Consolidation,Grade B,8000.0,14.72,3,Y,2,NO DEFAULT,60k to 80k,18-25,1
23,65000.0,RENT,6.0,Personal,Grade A,8000.0,9.32,3,N,3,NO DEFAULT,60k to 80k,18-25,1
24,61289.0,MORTGAGE,8.0,Personal,Grade A,2000.0,11.49,4,N,4,NO DEFAULT,60k to 80k,18-25,1
23,61300.0,OWN,1.0,Education,Grade C,9000.0,16.49,3,Y,3,NO DEFAULT,60k to 80k,18-25,1
22,61300.0,MORTGAGE,4.0,Venture,Grade A,13000.0,9.63,7,N,3,NO DEFAULT,60k to 80k,18-25,1
23,61360.0,OWN,3.0,Medical,Grade A,6125.0,8.59,3,N,4,NO DEFAULT,60k to 80k,18-25,1
23,55365.0,MORTGAGE,4.0,Personal,Grade E,25000.0,19.04,7,N,4,DEFAULT,40k to 60k,18-25,1
24,65004.0,RENT,4.0,Personal,Grade A,8000.0,8.49,4,N,2,NO DEFAULT,60k to 80k,18-25,1
21,55400.0,MORTGAGE,5.0,Home Improvement,Grade B,5000.0,14.27,1,N,4,DEFAULT,40k to 60k,18-25,1
23,55400.0,MORTGAGE,1.0,Medical,Grade C,5500.0,14.61,3,N,2,DEFAULT,40k to 60k,18-25,1
22,61402.0,MORTGAGE,7.0,Education,Grade A,10800.0,9.99,7,N,2,NO DEFAULT,60k to 80k,18-25,1
23,61440.0,OWN,6.0,Personal,Grade A,2500.0,10.99,3,N,3,NO DEFAULT,60k to 80k,18-25,1
21,65500.0,RENT,6.0,Education,Grade B,8000.0,12.84,1,Y,2,NO DEFAULT,60k to 80k,18-25,1
23,61498.0,MORTGAGE,5.0,Personal,Grade A,5000.0,11.36,3,N,2,NO DEFAULT,60k to 80k,18-25,1
22,61500.0,MORTGAGE,5.0,Venture,Grade A,30000.0,6.62,7,N,3,NO DEFAULT,60k to 80k,18-25,1
26,67000.0,RENT,9.0,Venture,Grade A,8000.0,7.14,6,N,2,NO DEFAULT,60k to 80k,26-35,2
24,61500.0,MORTGAGE,8.0,Venture,Grade A,3200.0,11.49,4,N,2,NO DEFAULT,60k to 80k,18-25,1
23,67200.0,RENT,4.0,Venture,Grade B,8000.0,10.99,3,N,3,NO DEFAULT,60k to 80k,18-25,1
22,61547.0,OWN,1.0,Education,Grade C,24250.0,14.96,7,Y,3,NO DEFAULT,60k to 80k,18-25,1
23,61615.0,MORTGAGE,4.0,Personal,Grade A,13000.0,10.62,7,N,4,NO DEFAULT,60k to 80k,18-25,1
24,61650.0,MORTGAGE,4.0,Home Improvement,Grade A,6500.0,6.03,4,N,4,NO DEFAULT,60k to 80k,18-25,1
25,70000.0,RENT,4.0,Personal,Grade B,8000.0,15.96,5,Y,3,NO DEFAULT,60k to 80k,18-25,1
24,61717.0,OWN,8.0,Personal,Grade A,3200.0,7.68,4,N,4,NO DEFAULT,60k to 80k,18-25,1
24,61781.0,MORTGAGE,6.0,Education,Grade A,17800.0,10.25,7,N,3,NO DEFAULT,60k to 80k,18-25,1
24,70000.0,RENT,8.0,Debt Consolidation,Grade A,8000.0,11.71,4,N,3,NO DEFAULT,60k to 80k,18-25,1
24,61800.0,MORTGAGE,0.0,Medical,Grade A,1500.0,6.54,4,N,2,NO DEFAULT,60k to 80k,18-25,1
25,61800.0,OWN,1.0,Venture,Grade A,4000.0,7.75,5,N,4,NO DEFAULT,60k to 80k,18-25,1
26,70000.0,RENT,10.0,Home Improvement,Grade A,8000.0,7.9,6,N,4,NO DEFAULT,60k to 80k,26-35,2
26,70000.0,RENT,8.0,Education,Grade B,8000.0,15.96,6,Y,3,NO DEFAULT,60k to 80k,26-35,2
22,70000.0,RENT,6.0,Education,Grade A,8000.0,6.99,2,N,2,NO DEFAULT,60k to 80k,18-25,1
23,70000.0,RENT,5.0,Medical,Grade A,8000.0,11.99,3,N,4,NO DEFAULT,60k to 80k,18-25,1
25,64000.0,RENT,7.0,Debt Consolidation,Grade C,8000.0,15.28,5,Y,4,DEFAULT,60k to 80k,18-25,1
23,70000.0,RENT,4.0,Education,Grade C,8000.0,16.02,3,N,2,NO DEFAULT,60k to 80k,18-25,1
26,62000.0,MORTGAGE,0.0,Personal,Grade A,12000.0,7.9,7,N,2,NO DEFAULT,60k to 80k,26-35,2
22,70000.0,RENT,0.0,Education,Grade A,8000.0,7.66,2,N,4,NO DEFAULT,60k to 80k,18-25,1
23,62000.0,MORTGAGE,3.0,Venture,Grade A,4000.0,8.9,3,N,2,NO DEFAULT,60k to 80k,18-25,1
22,64000.0,RENT,0.0,Personal,Grade C,8000.0,14.84,2,N,2,DEFAULT,60k to 80k,18-25,1
24,70000.0,RENT,2.0,Education,Grade B,8000.0,14.72,4,Y,3,NO DEFAULT,60k to 80k,18-25,1
25,70000.0,RENT,3.0,Personal,Grade B,8000.0,14.26,5,N,4,NO DEFAULT,60k to 80k,18-25,1
26,62000.0,MORTGAGE,1.0,Debt Consolidation,Grade A,8400.0,6.62,6,N,4,NO DEFAULT,60k to 80k,26-35,2
26,71000.0,RENT,10.0,Home Improvement,Grade B,8000.0,13.49,6,Y,4,NO DEFAULT,60k to 80k,26-35,2
24,62000.0,MORTGAGE,7.0,Personal,Grade A,6200.0,10.99,4,N,3,NO DEFAULT,60k to 80k,18-25,1
23,62000.0,MORTGAGE,6.0,Education,Grade A,1800.0,11.71,3,N,3,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,MORTGAGE,2.0,Debt Consolidation,Grade B,13000.0,15.27,7,Y,2,NO DEFAULT,60k to 80k,18-25,1
25,72000.0,RENT,2.0,Debt Consolidation,Grade A,8000.0,7.9,5,N,4,NO DEFAULT,60k to 80k,18-25,1
22,72000.0,RENT,2.0,Education,Grade A,8000.0,7.9,2,N,4,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,MORTGAGE,6.0,Education,Grade A,15075.0,6.03,7,N,2,NO DEFAULT,60k to 80k,18-25,1
22,66000.0,RENT,6.0,Home Improvement,Grade B,8000.0,14.65,2,Y,4,DEFAULT,60k to 80k,18-25,1
24,62000.0,MORTGAGE,8.0,Personal,Grade A,5875.0,6.03,4,N,2,NO DEFAULT,60k to 80k,18-25,1
22,72000.0,RENT,0.0,Medical,Grade A,8000.0,7.9,2,N,4,NO DEFAULT,60k to 80k,18-25,1
21,62000.0,MORTGAGE,2.0,Debt Consolidation,Grade A,6000.0,7.51,1,N,2,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,MORTGAGE,3.0,Education,Grade A,2000.0,6.03,2,N,3,NO DEFAULT,60k to 80k,18-25,1
23,62000.0,MORTGAGE,1.0,Medical,Grade A,10000.0,7.9,3,N,3,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,MORTGAGE,6.0,Personal,Grade A,5000.0,6.03,2,N,4,NO DEFAULT,60k to 80k,18-25,1
24,62000.0,MORTGAGE,8.0,Education,Grade B,10000.0,13.99,4,Y,4,NO DEFAULT,60k to 80k,18-25,1
25,62000.0,MORTGAGE,7.0,Venture,Grade A,12000.0,5.42,7,N,2,NO DEFAULT,60k to 80k,18-25,1
24,72000.0,RENT,5.0,Home Improvement,Grade A,8000.0,10.0,4,N,3,NO DEFAULT,60k to 80k,18-25,1
25,62000.0,MORTGAGE,9.0,Venture,Grade A,8500.0,10.99,5,N,2,NO DEFAULT,60k to 80k,18-25,1
23,62000.0,OWN,2.0,Venture,Grade A,5575.0,10.99,3,N,3,NO DEFAULT,60k to 80k,18-25,1
24,74000.0,RENT,7.0,Education,Grade C,8000.0,15.62,4,Y,2,NO DEFAULT,60k to 80k,18-25,1
26,74000.0,RENT,2.0,Education,Grade B,8000.0,13.92,6,N,3,NO DEFAULT,60k to 80k,26-35,2
23,62000.0,MORTGAGE,2.0,Venture,Grade A,5000.0,5.42,3,N,3,NO DEFAULT,60k to 80k,18-25,1
23,75000.0,RENT,2.0,Medical,Grade A,8000.0,7.9,3,N,4,NO DEFAULT,60k to 80k,18-25,1
24,62000.0,MORTGAGE,8.0,Debt Consolidation,Grade A,10000.0,7.49,4,N,3,NO DEFAULT,60k to 80k,18-25,1
22,75000.0,RENT,0.0,Debt Consolidation,Grade A,8000.0,5.99,2,N,3,NO DEFAULT,60k to 80k,18-25,1
23,75000.0,RENT,5.0,Debt Consolidation,Grade A,8000.0,10.74,3,N,3,NO DEFAULT,60k to 80k,18-25,1
25,62000.0,MORTGAGE,9.0,Home Improvement,Grade B,3000.0,12.99,5,N,2,NO DEFAULT,60k to 80k,18-25,1
23,62000.0,MORTGAGE,3.0,Medical,Grade A,9000.0,10.99,3,N,4,NO DEFAULT,60k to 80k,18-25,1
23,75000.0,RENT,5.0,Personal,Grade B,8000.0,13.79,3,N,3,NO DEFAULT,60k to 80k,18-25,1
24,75000.0,RENT,5.0,Venture,Grade C,8000.0,15.37,4,Y,3,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,MORTGAGE,2.0,Education,Grade A,10000.0,5.99,2,N,4,NO DEFAULT,60k to 80k,18-25,1
25,69000.0,RENT,1.0,Home Improvement,Grade C,8000.0,13.99,5,Y,2,DEFAULT,60k to 80k,18-25,1
23,75638.0,RENT,2.0,Personal,Grade A,8000.0,5.99,3,N,4,NO DEFAULT,60k to 80k,18-25,1
26,76000.0,RENT,6.0,Personal,Grade B,8000.0,13.11,6,N,3,NO DEFAULT,60k to 80k,26-35,2
25,76460.0,RENT,1.0,Medical,Grade A,8000.0,6.03,5,N,3,NO DEFAULT,60k to 80k,18-25,1
24,77000.0,RENT,2.0,Debt Consolidation,Grade A,8000.0,7.51,4,N,3,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,MORTGAGE,5.0,Education,Grade A,9000.0,10.0,2,N,2,NO DEFAULT,60k to 80k,18-25,1
22,78000.0,RENT,3.0,Medical,Grade B,8000.0,13.79,2,Y,4,NO DEFAULT,60k to 80k,18-25,1
26,62000.0,MORTGAGE,10.0,Venture,Grade B,10000.0,13.43,6,Y,2,NO DEFAULT,60k to 80k,26-35,2
23,56000.0,MORTGAGE,7.0,Venture,Grade C,8000.0,14.54,3,Y,2,DEFAULT,40k to 60k,18-25,1
24,79000.0,RENT,0.0,Medical,Grade A,8000.0,11.49,4,N,2,NO DEFAULT,60k to 80k,18-25,1
23,80000.0,RENT,5.0,Education,Grade A,8000.0,7.9,3,N,3,NO DEFAULT,60k to 80k,18-25,1
24,62000.0,MORTGAGE,6.0,Home Improvement,Grade A,10000.0,10.74,4,N,2,NO DEFAULT,60k to 80k,18-25,1
24,62000.0,MORTGAGE,8.0,Education,Grade A,7750.0,10.0,4,N,2,NO DEFAULT,60k to 80k,18-25,1
22,80000.0,RENT,3.0,Venture,Grade D,8000.0,18.39,2,Y,3,NO DEFAULT,60k to 80k,18-25,1
26,80000.0,RENT,0.0,Home Improvement,Grade A,8000.0,5.99,6,N,2,NO DEFAULT,60k to 80k,26-35,2
24,62000.0,MORTGAGE,1.0,Medical,Grade A,20000.0,10.99,7,N,4,NO DEFAULT,60k to 80k,18-25,1
25,74000.0,RENT,9.0,Home Improvement,Grade A,8000.0,7.29,5,N,3,DEFAULT,60k to 80k,18-25,1
23,62000.0,MORTGAGE,0.0,Venture,Grade C,18000.0,14.46,7,Y,3,NO DEFAULT,60k to 80k,18-25,1
23,62000.0,MORTGAGE,2.0,Personal,Grade A,10000.0,10.99,3,N,2,NO DEFAULT,60k to 80k,18-25,1
22,62000.0,MORTGAGE,6.0,Education,Grade A,1500.0,6.91,2,N,2,NO DEFAULT,60k to 80k,18-25,1
26,80000.0,RENT,0.0,Medical,Grade B,8000.0,12.73,6,Y,3,NO DEFAULT,60k to 80k,26-35,2
22,62000.0,MORTGAGE,6.0,Education,Grade A,17000.0,6.91,7,N,3,NO DEFAULT,60k to 80k,18-25,1
24,81600.0,RENT,5.0,Venture,Grade B,8000.0,12.84,4,Y,2,NO DEFAULT,80k plus,18-25,1
26,82000.0,RENT,5.0,Venture,Grade A,8000.0,10.99,6,N,3,NO DEFAULT,80k plus,26-35,2
26,62000.0,MORTGAGE,5.0,Medical,Grade A,10000.0,7.88,6,N,2,NO DEFAULT,60k to 80k,26-35,2
26,76000.0,RENT,6.0,Home Improvement,Grade B,8000.0,13.48,6,Y,4,DEFAULT,60k to 80k,26-35,2
25,56000.0,MORTGAGE,7.0,Home Improvement,Grade A,2000.0,11.49,5,N,3,DEFAULT,40k to 60k,18-25,1
22,62000.0,OWN,4.0,Education,Grade A,4000.0,6.76,2,N,4,NO DEFAULT,60k to 80k,18-25,1
26,62000.0,MORTGAGE,4.0,Medical,Grade A,20000.0,10.38,7,N,4,NO DEFAULT,60k to 80k,26-35,2
